2016年,495,Big Lots公司(Big Lots),5，190.6,142.9
2016年,496,Telephone & Data Systems公司(Telephone & Data Systems),5，176.2,219
2016年,497,First American Financial公司(First American Financial),5，175.5,288.1
2016年,498,NVR公司(NVR),5，169.6,382.9
2016年,499,Cincinnati Financial公司(Cincinnati Financial),5，141.8,634
2016年,500,Burlington公司(Burlington Stores),5，129.8,150.5
2015年,1,沃尔玛(Wal-Mart Stores),485651,16363
2015年,2,埃克森美孚(Exxon Mobil),382597,32520
2015年,3,雪佛龙(Chevron),203784,19241
2015年,4,伯克希尔－哈撒韦公司(Berkshire Hathaway),194673,19872
2015年,5,苹果公司(Apple),182795,39510
2015年,6,通用汽车公司(General Motors),155929,3949
2015年,7,Phillips 66公司(Phillips 66),149434,4762
2015年,8,通用电气公司(General Electric),148321,15233
2015年,9,福特汽车公司(Ford Motor),144077,3187
2015年,10,CVS Health公司(CVS Health),139367,4644
2015年,11,麦克森公司(McKesson),138030,1263
2015年,12,美国电话电报公司(AT&T),132447,6224
2015年,13,瓦莱罗能源公司(Valero Energy),130844,3630
2015年,14,联合健康集团(UnitedHealth Group),130474,5619
2015年,15,威瑞森电信(Verizon Communications),127079,9625
2015年,16,美源伯根公司(AmerisourceBergen),119569.1,276.5
2015年,17,房利美(Fannie Mae),116461,14208
2015年,18,好市多(Costco Wholesale),112640,2058
2015年,19,惠普(Hewlett-Packard),111454,5013
2015年,20,克罗格(Kroger),108465,1728
2015年,21,摩根大通(J.P. Morgan Chase & Co.),102102,21762
2015年,22,美国快捷药方公司(Express Scripts Holding),100887.1,2007.6
2015年,23,美国银行(Bank of America Corp.),95181,4833
2015年,24,国际商业机器公司(International Business Machines),94128,12022
2015年,25,马拉松原油公司(Marathon Petroleum),91417,2524
2015年,26,卡地纳健康(Cardinal Health),91084,1166
2015年,27,波音(Boeing),90762,5446
2015年,28,花旗集团(Citigroup),90646,7313
2015年,29,亚马逊(Amazon.com),88988,-241
2015年,30,美国富国银行(Wells Fargo),88372,23057
2015年,31,微软(Microsoft),86833,22074
2015年,32,宝洁公司(Procter & Gamble),84537,11643
2015年,33,家得宝(Home Depot),83176,6345
2015年,34,ADM公司(Archer Daniels Midland),81201,2248
2015年,35,沃尔格林联合博姿集团(Walgreens Boots Alliance),76392,1932
2015年,36,塔吉特公司(Target),74520,-1636
2015年,37,强生(Johnson & Johnson),74331,16323
2015年,38,Anthem公司(Anthem),73874.1,2569.7
2015年,39,大都会保险公司(MetLife),73316,6309
2015年,40,谷歌(Google),71487,14444
2015年,41,州立农业保险公司(State Farm Insurance Cos.),71159.8,4191
2015年,42,房地美(Freddie Mac),69367,7690
2015年,43,美国康卡斯特电信公司(Comcast),68775,8380
2015年,44,百事公司(PepsiCo),66683,6513
2015年,45,联合技术公司(United Technologies),65100,6220
2015年,46,美国国际集团(American International Group),64406,7529
2015年,47,联合包裹速递服务公司(United Parcel Service),58232,3032
2015年,48,陶氏化学(Dow Chemical),58167,3772
2015年,49,安泰保险(Aetna),58003.2,2040.8
2015年,50,美国劳氏公司(Lowe's),56223,2698
2015年,51,康菲石油公司(ConocoPhillips),55997,6869
2015年,52,英特尔公司(Intel),55870,11704
2015年,53,Energy Transfer Equity公司(Energy Transfer Equity),55691,633
2015年,54,卡特彼勒(Caterpillar),55184,3695
2015年,55,美国保德信金融集团(Prudential Financial),54123,1381
2015年,56,辉瑞制药有限公司(Pfizer),49605,9135
2015年,57,华特迪士尼公司(Walt Disney),48813,7501
2015年,58,哈门那公司(Humana),48500,1147
2015年,59,Enterprise Products Partners公司(Enterprise Products Partners),47951.2,2787.4
2015年,60,思科公司(Cisco Systems),47142,7853
2015年,61,西斯科公司(Sysco),46516.7,931.5
2015年,62,美国英格雷姆麦克罗公司(Ingram Micro),46487.4,266.7
2015年,63,可口可乐公司(Coca-Cola),45998,7098
2015年,64,洛克希德－马丁(Lockheed Martin),45600,3614
2015年,65,联邦快递(FedEx),45567,2097
2015年,66,江森自控有限公司(Johnson Controls),43855,1215
2015年,67,Plains GP Holdings公司(Plains GP Holdings),43464,70
2015年,68,全球燃料服务公司(World Fuel Services),43386.4,221.7
2015年,69,CHS公司(CHS),42664,1081.4
2015年,70,美国航空集团(American Airlines Group),42650,2882
2015年,71,默沙东(Merck),42237,11920
2015年,72,百思买(Best Buy),41903,1233
2015年,73,达美航空(Delta Air Lines),40362,659
2015年,74,霍尼韦尔国际公司(Honeywell International),40306,4239
2015年,75,HCA公司(HCA Holdings),40087,1875
2015年,76,高盛(Goldman Sachs Group),40085,8477
2015年,77,Tesoro公司(Tesoro),40052,843
2015年,78,美国利宝相互保险公司(Liberty Mutual Insurance Group),39796,1833
2015年,79,联合大陆控股有限公司(United Continental Holdings),38901,1132
2015年,80,美国纽约人寿保险公司(New York Life Insurance),38680.4,1602
2015年,81,甲骨文公司(Oracle),38275,10955
2015年,82,摩根士丹利(Morgan Stanley),37953,3467
2015年,83,泰森食品(Tyson Foods),37580,864
2015年,84,美国西夫韦公司(Safeway),36643.1,113.4
2015年,85,全美互惠保险公司(Nationwide),36256.7,431.8
2015年,86,迪尔公司(Deere),36066.9,3161.7
2015年,87,杜邦公司(DuPont),36046,3625
2015年,88,美国运通公司(American Express),35999,5885
2015年,89,好事达(Allstate),35239,2850
2015年,90,信诺(Cigna),34914,2102
2015年,91,Mondelēz International公司(Mondelēz International),34244,2184
2015年,92,美国教师退休基金会(TIAA-CREF),34230.3,966.7
2015年,93,国际资产控股公司(INTL FCStone),34063.3,19.3
2015年,94,美国麻省人寿保险公司(Massachusetts Mutual Life Insurance),33572.4,1326.9
2015年,95,美国直播电视集团(DirecTV),33260,2756
2015年,96,哈里伯顿公司(Halliburton),32870,3500
2015年,97,二十一世纪福克斯(Twenty-First Century Fox),31867,4514
2015年,98,3M公司(3M),31821,4956
2015年,99,西尔斯控股(Sears Holdings),31198,-1682
2015年,100,通用动力(General Dynamics),30852,2533
2015年,101,大众超级市场公司(Publix Super Markets),30802.5,1735.3
2015年,102,菲利普－莫里斯国际公司(Philip Morris International),29767,7493
2015年,103,TJX公司(TJX),29078.4,2215.1
2015年,104,时代华纳(Time Warner),28774,3827
2015年,105,梅西百货(Macy's),28105,1526
2015年,106,耐克(Nike),27799,2693
2015年,107,技术数据公司(Tech Data),27670.6,175.2
2015年,108,安富利(Avnet),27499.7,545.6
2015年,109,西北互助人寿保险公司(Northwestern Mutual),27465,679
2015年,110,麦当劳(McDonald's),27441.3,4757.8
2015年,111,Exelon公司(Exelon),27429,1623
2015年,112,圣保罗旅行者保险公司(Travelers Cos.),27162,3692
2015年,113,高通公司(Qualcomm),26487,7967
2015年,114,国际纸业(International Paper),26221,555
2015年,115,美国西方石油公司(Occidental Petroleum),25898,616
2015年,116,杜克能源公司(Duke Energy),25673,1883
2015年,117,美国来爱德公司(Rite Aid),25526.4,249.4
2015年,118,吉利德科学公司(Gilead Sciences),24890,12101
2015年,119,贝克休斯公司(Baker Hughes),24551,1719
2015年,120,艾默生电气公司(Emerson Electric),24537,2147
2015年,121,EMC公司(EMC),24440,2714
2015年,122,联合服务汽车协会(United Services Automobile Assn.),24032.7,3409.6
2015年,123,联合太平洋(Union Pacific),23988,5180
2015年,124,美国诺斯洛普格拉曼公司(Northrop Grumman),23979,2069
2015年,125,美铝公司(Alcoa),23906,268
2015年,126,第一资本金融公司(Capital One Financial),23877,4428
2015年,127,国民油井华高公司(National Oilwell Varco),23141,2502
2015年,128,US Foods公司(US Foods),23019.8,-72.9
2015年,129,雷神公司(Raytheon),22826,2244
2015年,130,时代华纳有线(Time Warner Cable),22812,2031
2015年,131,艾睿电子(Arrow Electronics),22768.7,498
2015年,132,美国家庭人寿保险公司(Aflac),22728,2951
2015年,133,史泰博(Staples),22492.4,134.5
2015年,134,雅培公司(Abbott Laboratories),22323,2284
2015年,135,Community Health Systems公司(Community Health Systems),21987,92
2015年,136,福陆公司(Fluor),21531.6,510.9
2015年,137,Freeport-McMoRan公司(Freeport-McMoRan),21438,-1308
2015年,138,美国合众银行(U.S. Bancorp),21392,5851
2015年,139,纽克公司(Nucor),21105.1,713.9
2015年,140,金佰利公司(Kimberly-Clark),21044,1526
2015年,141,美国阿美拉达赫斯公司(Hess),21015,2317
2015年,142,切萨皮克能源公司(Chesapeake Energy),20951,1917
2015年,143,施乐公司(Xerox),20905,969
2015年,144,万宝盛华公司(ManpowerGroup),20762.8,427.6
2015年,145,安进公司(Amgen),20063,5158
2015年,146,艾伯维(AbbVie),19960,1774
2015年,147,Danaher公司(Danaher),19913.8,2598.4
2015年,148,惠尔浦(Whirlpool),19872,650
2015年,149,PBF Energy公司(PBF Energy),19828.2,-38.2
2015年,150,HollyFrontier(HollyFrontier),19764.3,281.3
2015年,151,礼来公司(Eli Lilly),19615.6,2390.5
2015年,152,戴文能源公司(Devon Energy),19566,1607
2015年,153,前进保险公司(Progressive),19391.4,1281
2015年,154,康明斯(Cummins),19221,1651
2015年,155,Icahn Enterprises(Icahn Enterprises),19157,-373
2015年,156,AutoNation(AutoNation),19108.8,418.7
2015年,157,科尔百货(Kohl's),19023,867
2015年,158,帕卡公司(Paccar),18997,1358.8
2015年,159,Dollar General公司(Dollar General),18909.6,1065.3
2015年,160,美国哈特福德金融服务公司(Hartford Financial Services Group),18847,798
2015年,161,美国西南航空公司(Southwest Airlines),18605,1136
2015年,162,阿纳达科石油公司(Anadarko Petroleum),18470,-1750
2015年,163,Southern公司(Southern),18467,1963
2015年,164,美国超价商店公司(Supervalu),18390,182
2015年,165,卡夫食品(Kraft Foods Group),18205,1043
2015年,166,固特异轮胎（Goodyear Tire & Rubber）(Goodyear Tire & Rubber),18138,2452
2015年,167,EOG Resources公司(EOG Resources),18035.3,2915.5
2015年,168,CenturyLink公司(CenturyLink),18031,772
2015年,169,高特利集团(Altria Group),17945,5070
2015年,170,Tenet Healthcare公司(Tenet Healthcare),17924,12
2015年,171,通用磨坊食品公司(General Mills),17909.6,1824.4
2015年,172,易趣(eBay),17902,46
2015年,173,康尼格拉食品公司(ConAgra Foods),17772.9,303.1
2015年,174,利尔公司(Lear),17727.3,672.4
2015年,175,天合汽车集团(TRW Automotive Holdings),17539,293
2015年,176,美国钢铁公司(United States Steel),17507,102
2015年,177,潘世奇汽车集团(Penske Automotive Group),17438.9,286.7
2015年,178,AES公司(AES),17378,769
2015年,179,高露洁－棕榄(Colgate-Palmolive),17277,2180
2015年,180,Global Partners公司(Global Partners),17270,114.7
2015年,181,Thermo Fisher Scientific(Thermo Fisher Scientific),17099.6,1894.4
2015年,182,太平洋燃气电力公司(PG&E Corp.),17090,1436
2015年,183,NextEra Energy公司(NextEra Energy),17021,2465
2015年,184,美国电力(American Electric Power),17020,1634
2015年,185,百特国际(Baxter International),16972,2497
2015年,186,Centene公司(Centene),16588,271
2015年,187,星巴克(Starbucks),16447.8,2068.1
2015年,188,Gap公司(Gap),16435,1262
2015年,189,纽约银行梅隆公司(Bank of New York Mellon Corp.),16386,2567
2015年,190,美光科技(Micron Technology),16358,3045
2015年,191,捷普(Jabil Circuit),16348.8,241.3
2015年,192,PNC金融服务集团(PNC Financial Services Group),16281,4184
2015年,193,金德尔－摩根(Kinder Morgan),16226,1026
2015年,194,欧迪办公(Office Depot),16096,-354
2015年,195,百时美施贵宝公司(Bristol-Myers Squibb),15879,2004
2015年,196,NRG Energy公司(NRG Energy),15868,134
2015年,197,孟山都公司(Monsanto),15855,2740
2015年,198,PPG 工业公司(PPG Industries),15607,2102
2015年,199,Genuine Parts公司(Genuine Parts),15341.6,711.3
2015年,200,宏盟集团(Omnicom Group),15317.8,1104
2015年,201,伊利诺斯工具(Illinois Tool Works),15282,2946
2015年,202,Murphy USA公司(Murphy USA),15279.3,243.9
2015年,203,蓝多湖公司(Land O'Lakes),15198.8,266.5
2015年,204,Western Refining公司(Western Refining),15153.6,559.9
2015年,205,Western Digital公司(Western Digital),15130,1617
2015年,206,第一能源公司(FirstEnergy),15054,299
2015年,207,爱玛客公司(Aramark),14832.9,149
2015年,208,DISH Network公司(DISH Network),14643.4,944.7
2015年,209,拉斯维加斯金沙公司(Las Vegas Sands),14583.8,2840.6
2015年,210,凯洛格公司(Kellogg),14580,632
2015年,211,Loews公司(Loews),14572,591
2015年,212,哥伦比亚广播公司(CBS),14483,2959
2015年,213,Ecolab公司(Ecolab),14280.5,1202.8
2015年,214,全食超市公司(Whole Foods Market),14194,579
2015年,215,丘博保险(Chubb),14098,2100
2015年,216,Health Net公司(Health Net),14008.6,145.6
2015年,217,废物管理公司(Waste Management),13996,1298
2015年,218,阿帕奇(Apache),13938,-5403
2015年,219,德事隆公司(Textron),13878,600
2015年,220,Synnex公司(Synnex),13839.6,180
2015年,221,万豪国际(Marriott International),13796,753
2015年,222,维亚康姆公司(Viacom),13783,2391
2015年,223,Lincoln National公司(Lincoln National),13554,1515
2015年,224,Nordstrom公司(Nordstrom),13506,720
2015年,225,美国罗宾逊全球物流有限公司(C.H. Robinson Worldwide),13470.1,449.7
2015年,226,爱迪生国际公司(Edison International),13413,1612
2015年,227,Marathon Oil(Marathon Oil),13297,3046
2015年,228,百胜餐饮集团(Yum Brands),13279,1051
2015年,229,Computer Sciences公司(Computer Sciences),13233,674
2015年,230,派克汉尼汾公司(Parker-Hannifin),13216,1041
2015年,231,DaVita公司(DaVita HealthCare Partners),13162,723.1
2015年,232,CarMax公司(CarMax),13122.3,492.6
2015年,233,德州仪器公司(Texas Instruments),13045,2821
2015年,234,WellCare Health Plans公司(WellCare Health Plans),12959.9,63.7
2015年,235,威达信集团(Marsh & McLennan),12951,1465
2015年,236,爱迪生联合电气公司(Consolidated Edison),12919,1092
2015年,237,Oneok燃气公司(Oneok),12835.7,314.1
2015年,238,Visa公司(Visa),12702,5438
2015年,239,Jacobs Engineering Group公司(Jacobs Engineering Group),12695.2,328.1
2015年,240,CSX科技公司(CSX),12669,1927
2015年,241,Entergy公司(Entergy),12494.9,940.7
2015年,242,Facebook公司(Facebook),12466,2940
2015年,243,美国道明尼资源公司(Dominion Resources),12436,1310
2015年,244,Leucadia National公司(Leucadia National),12407.3,208.4
2015年,245,玩具反斗城(Toys "R" Us),12361,-292
2015年,246,DTE Energy公司(DTE Energy),12301,905
2015年,247,Ameriprise Financial公司(Ameriprise Financial),12296,1619
2015年,248,VF公司(VF),12282.2,1047.5
2015年,249,Praxair公司(Praxair),12273,1694
2015年,250,杰西潘尼公司(J.C. Penney),12257,-771
2015年,251,Automatic Data Processing公司(Automatic Data Processing),12219.5,1515.9
2015年,252,L-3通信公司(L-3 Communications),12124,664
2015年,253,CDW公司(CDW),12074.5,244.9
2015年,254,Guardian Life Ins. Co. of America公司(Guardian Life Ins. Co. of America),11909.3,445.3
2015年,255,Xcel Energy公司(Xcel Energy),11686.1,1021.3
2015年,256,诺福克南方公司(Norfolk Southern),11624,2000
2015年,257,PPL公司(PPL),11616,1737
2015年,258,R.R. Donnelley & Sons公司(R.R. Donnelley & Sons),11603.4,117.4
2015年,259,Huntsman公司(Huntsman),11578,323
2015年,260,Bed Bath & Beyond公司(Bed Bath & Beyond),11504,1022.3
2015年,261,史丹利百德公司(Stanley Black & Decker),11457,760.9
2015年,262,有限品牌公司(L Brands),11454.1,1042
2015年,263,Liberty Interactive(Liberty Interactive),11382,537
2015年,264,Farmers Insurance Exchange公司(Farmers Insurance Exchange),11318.1,2.5
2015年,265,第一资讯公司(First Data),11151.8,-457.8
2015年,266,舍尔温－威廉姆斯公司(Sherwin-Williams),11129.5,865.9
2015年,267,贝莱德(BlackRock),11081,3294
2015年,268,Voya Financial公司(Voya Financial),11070.9,2299.7
2015年,269,Ross Stores公司(Ross Stores),11041.7,924.7
2015年,270,Sempra Energy公司(Sempra Energy),11035,1161
2015年,271,雅诗兰黛(Estée Lauder),10968.8,1204.1
2015年,272,亨氏食品公司(H.J. Heinz),10922.3,657.1
2015年,273,美国再保险集团(Reinsurance Group of America),10904.2,684
2015年,274,公共服务企业集团(Public Service Enterprise Group),10886,1518
2015年,275,卡梅隆国际(Cameron International),10809,811
2015年,276,航星(Navistar International),10806,-619
2015年,277,CST Brands公司(CST Brands),10777,200
2015年,278,道富集团公司(State Street Corp.),10687,2037
2015年,279,Unum Group集团(Unum Group),10509.7,413.4
2015年,280,希尔顿全球控股(Hilton Worldwide Holdings),10502,673
2015年,281,Family Dollar Stores公司(Family Dollar Stores),10489.3,284.5
2015年,282,信安金融(Principal Financial),10477.6,1144.1
2015年,283,Reliance Steel & Aluminum公司(Reliance Steel & Aluminum),10451.6,371.5
2015年,284,空气化工产品公司(Air Products & Chemicals),10447.5,991.7
2015年,285,Assurant公司(Assurant),10381.7,470.9
2015年,286,Peter Kiewit Sons'公司(Peter Kiewit Sons'),10380,350
2015年,287,Henry Schein公司(Henry Schein),10371.4,466.1
2015年,288,高知特资讯技术公司(Cognizant Technology Solutions),10262.7,1439.3
2015年,289,米高梅集团(MGM Resorts International),10082,-149.9
2015年,290,固安捷公司(W.W. Grainger),9965,801.7
2015年,291,Group 1 Automotive公司(Group 1 Automotive),9937.9,93
2015年,292,BB&T Corp.公司(BB&T Corp.),9926,2151
2015年,293,Rock-Tenn公司(Rock-Tenn),9895.1,479.7
2015年,294,Advance Auto Parts公司(Advance Auto Parts),9843.9,493.8
2015年,295,联合汽车金融公司(Ally Financial),9790,1150
2015年,296,AGCO公司(AGCO),9723.7,410.4
2015年,297,康宁公司(Corning),9715,2472
2015年,298,Biogen公司(Biogen),9703.3,2934.8
2015年,299,NGL Energy Partners公司(NGL Energy Partners),9699.3,47.7
2015年,300,史塞克(Stryker),9675,515
2015年,301,Molina Healthcare公司(Molina Healthcare),9666.6,62.2
2015年,302,Precision Castparts公司(Precision Castparts),9640,1777
2015年,303,发现金融服务公司(Discover Financial Services),9611,2323
2015年,304,Genworth Financial公司(Genworth Financial),9565,-1244
2015年,305,伊士曼化学公司(Eastman Chemical),9527,751
2015年,306,Dean Foods公司(Dean Foods),9503.2,-20.3
2015年,307,AutoZone公司(AutoZone),9475.3,1069.7
2015年,308,万事达(MasterCard),9473,3617
2015年,309,Owens & Minor公司(Owens & Minor),9440.2,66.5
2015年,310,Hormel Foods公司(Hormel Foods),9316.3,602.7
2015年,311,GameStop公司(GameStop),9296,393.1
2015年,312,Autoliv公司(Autoliv),9240.5,467.8
2015年,313,CenterPoint Energy公司(CenterPoint Energy),9226,611
2015年,314,Fidelity National Financial公司(Fidelity National Financial),9199,583
2015年,315,Sonic Automotive公司(Sonic Automotive),9197.1,97.2
2015年,316,HD Supply Holdings公司(HD Supply Holdings),9167,3
2015年,317,特许通讯公司(Charter Communications),9108,-183
2015年,318,Crown Holdings公司(Crown Holdings),9097,387
2015年,319,应用材料公司(Applied Materials),9072,1072
2015年,320,美盛公司(Mosaic),9055.8,1028.6
2015年,321,世邦魏理仕(CBRE Group),9049.9,484.5
2015年,322,雅芳产品公司(Avon Products),8851.4,-388.6
2015年,323,Republic Services公司(Republic Services),8788.3,547.6
2015年,324,环球健康服务公司(Universal Health Services),8764.3,545.4
2015年,325,Darden Restaurants公司(Darden Restaurants),8757.7,286.2
2015年,326,Steel Dynamics公司(Steel Dynamics),8756,157
2015年,327,太阳信用银行(SunTrust Banks),8707,1774
2015年,328,凯撒娱乐(Caesars Entertainment),8679,-2783
2015年,329,Targa Resources公司(Targa Resources),8616.5,102.3
2015年,330,Dollar Tree公司(Dollar Tree),8602.2,599.2
2015年,331,新闻集团(News Corp.),8574,239
2015年,332,Ball公司(Ball),8570,470
2015年,333,Thrivent Financial for Lutherans公司(Thrivent Financial for Lutherans),8521.2,753
2015年,334,Masco公司(Masco),8521,856
2015年,335,富兰克林资源(Franklin Resources),8491.4,2384.3
2015年,336,Avis Budget Group公司(Avis Budget Group),8485,245
2015年,337,雷诺兹烟草公司(Reynolds American),8471,1470
2015年,338,Becton Dickinson公司(Becton Dickinson),8446,1185
2015年,339,Priceline集团(Priceline Group),8442,2421.8
2015年,340,博通(Broadcom),8428,652
2015年,341,天纳克公司(Tenneco),8420,226
2015年,342,金宝汤(Campbell Soup),8405,818
2015年,343,AECOM公司(AECOM),8356.8,229.9
2015年,344,威斯顿(Visteon),8343,-295
2015年,345,Delek US Holdings公司(Delek US Holdings),8324.3,198.6
2015年,346,都福(Dover),8321.7,775.2
2015年,347,BorgWarner公司(BorgWarner),8305.1,655.8
2015年,348,Jarden公司(Jarden),8287.1,242.5
2015年,349,UGI公司(UGI),8277.3,337.2
2015年,350,墨菲石油公司(Murphy Oil),8262.5,905.6
2015年,351,PVH集团(PVH),8241.2,439
2015年,352,Core-Mark Holding公司(Core-Mark Holding),8169.8,42.7
2015年,353,Calpine公司(Calpine),8030,946
2015年,354,霍顿公司(D.R. Horton),8024.9,533.5
2015年,355,惠好公司(Weyerhaeuser),7976,1826
2015年,356,KKR公司(KKR),7971.9,477.6
2015年,357,FMC Technologies公司(FMC Technologies),7942.6,699.9
2015年,358,美国家庭保险集团(American Family Insurance Group),7932.8,515.2
2015年,359,SpartanNash公司(SpartanNash),7916.1,58.6
2015年,360,Wesco International公司(Wesco International),7889.6,275.9
2015年,361,Quanta Services公司(Quanta Services),7851.3,296.7
2015年,362,Mohawk Industries公司(Mohawk Industries),7803.4,532
2015年,363,摩托罗拉系统(Motorola Solutions),7785,1299
2015年,364,莱纳房屋公司(Lennar),7779.8,638.9
2015年,365,TravelCenters of America公司(TravelCenters of America),7778.6,61
2015年,366,希悦尔(Sealed Air),7750.5,258.1
2015年,367,Eversource Energy公司(Eversource Energy),7741.9,819.5
2015年,368,可口可乐企业(Coca-Cola Enterprises),7680,663
2015年,369,Celgene公司(Celgene),7670.4,1999.9
2015年,370,Williams公司(Williams),7637,2114
2015年,371,Ashland公司(Ashland),7621,233
2015年,372,埃培智集团(Interpublic Group),7537.1,477.1
2015年,373,黑石集团(Blackstone Group),7484.7,1584.6
2015年,374,拉尔夫·劳伦公司(Ralph Lauren),7450,776
2015年,375,探索诊断公司(Quest Diagnostics),7435,556
2015年,376,好时(Hershey),7421.8,846.9
2015年,377,特雷克斯公司(Terex),7403.7,319
2015年,378,波士顿科学公司(Boston Scientific),7380,-119
2015年,379,纽蒙特矿业(Newmont Mining),7292,508
2015年,380,Allergan公司(Allergan),7237.9,1524.2
2015年,381,O'Reilly Automotive公司(O'Reilly Automotive),7216.1,778.2
2015年,382,Casey's General Stores公司(Casey's General Stores),7194.3,126.8
2015年,383,CMS能源公司(CMS Energy),7179,477
2015年,384,Foot Locker公司(Foot Locker),7151,520
2015年,385,W.R. Berkley公司(W.R. Berkley),7128.9,648.9
2015年,386,PetSmart公司(PetSmart),7112,426.1
2015年,387,太平洋人寿(Pacific Life),7073,540
2015年,388,Commercial Metals公司(Commercial Metals),7057.3,115.6
2015年,389,安捷伦科技公司(Agilent Technologies),6981,504
2015年,390,Huntington Ingalls Industries公司(Huntington Ingalls Industries),6957,338
2015年,391,Mutual of Omaha Insurance公司(Mutual of Omaha Insurance),6878,291.7
2015年,392,Live Nation Entertainment公司(Live Nation Entertainment),6867,-90.8
2015年,393,Dick's Sporting Goods公司(Dick's Sporting Goods),6814.5,344.2
2015年,394,Oshkosh公司(Oshkosh),6808.2,309.3
2015年,395,塞拉尼斯公司(Celanese),6802,624
2015年,396,Spirit AeroSystems Holdings公司(Spirit AeroSystems Holdings),6799.2,358.8
2015年,397,United Natural Foods公司(United Natural Foods),6794.4,125.5
2015年,398,博地能源公司(Peabody Energy),6792.2,-787
2015年,399,欧文斯－依利诺伊(Owens-Illinois),6784,75
2015年,400,Dillard's公司(Dillard's),6780.1,331.9
2015年,401,Level 3 Communications公司(Level 3 Communications),6777,314
2015年,402,Pantry公司(Pantry),6765.4,13.2
2015年,403,LKQ公司(LKQ),6740.1,381.5
2015年,404,Integrys Energy Group公司(Integrys Energy Group),6731.3,276.9
2015年,405,赛门铁克(Symantec),6676,898
2015年,406,Buckeye Partners公司(Buckeye Partners),6646.1,273
2015年,407,赖德系统公司(Ryder System),6638.8,218.6
2015年,408,SanDisk公司(SanDisk),6627.7,1007.4
2015年,409,罗克韦尔自动化(Rockwell Automation),6623.5,826.8
2015年,410,Dana Holding公司(Dana Holding),6617,319
2015年,411,Lansing Trade Group公司(Lansing Trade Group),6613.9,57.6
2015年,412,NCR公司(NCR),6591,191
2015年,413,华盛顿国际商贸公司(Expeditors International of Washington),6564.7,376.9
2015年,414,Omnicare公司(Omnicare),6551.4,144.5
2015年,415,AK钢铁控股公司(AK Steel Holding),6505.7,-96.9
2015年,416,五三银行(Fifth Third Bancorp),6503,1481
2015年,417,Seaboard公司(Seaboard),6473.1,365.3
2015年,418,NiSource公司(NiSource),6470.6,530
2015年,419,Cablevision Systems公司(Cablevision Systems),6460.9,311.4
2015年,420,Anixter国际公司(Anixter International),6445.5,194.8
2015年,421,Emcor集团(Emcor Group),6444.3,168.7
2015年,422,繁德公司(Fidelity National Information Services),6416.8,679.1
2015年,423,巴诺公司(Barnes & Noble),6381.4,-47.3
2015年,424,KBR公司(KBR),6366,-1262
2015年,425,Auto-Owners Insurance公司(Auto-Owners Insurance),6336.7,563.5
2015年,426,Jones Financial公司(Jones Financial),6333,770
2015年,427,艾利丹尼森公司(Avery Dennison),6330.3,248.9
2015年,428,NetApp公司(NetApp),6325.1,637.5
2015年,429,iHeartMedia公司(iHeartMedia),6318.5,-793.8
2015年,430,探索传播(Discovery Communications),6265,1139
2015年,431,哈雷戴维森公司(Harley-Davidson),6228.5,844.6
2015年,432,新美亚(Sanmina),6215.1,197.2
2015年,433,Trinity Industries公司i(Trinity Industries),6170,678.2
2015年,434,J.B. Hunt Transport Services公司(J.B. Hunt Transport Services),6165.4,374.8
2015年,435,嘉信理财(Charles Schwab),6156,1321
2015年,436,Erie Insurance Group公司(Erie Insurance Group),6124,168
2015年,437,澎泉思蓝宝集团(Dr Pepper Snapple Group),6121,703
2015年,438,Ameren公司(Ameren),6054,586
2015年,439,美泰公司(Mattel),6023.8,498.9
2015年,440,Laboratory Corp. of America公司(Laboratory Corp. of America),6011.6,511.2
2015年,441,甘尼特集团(Gannett),6008.2,1062.2
2015年,442,喜达屋酒店集团(Starwood Hotels & Resorts),5983,633
2015年,443,General Cable公司(General Cable),5979.8,-627.6
2015年,444,A-Mark Precious Metals(A-Mark Precious Metals),5979.4,8.3
2015年,445,Graybar Electric公司(Graybar Electric),5978.9,87.4
2015年,446,未来能源控股公司(Energy Future Holdings),5978,-6406
2015年,447,HRG Group公司(HRG Group),5963,-10.3
2015年,448,MRC Global公司(MRC Global),5933.2,144.1
2015年,449,Spectra Energy公司(Spectra Energy),5903,1082
2015年,450,Asbury Automotive Group公司(Asbury Automotive Group),5867.7,111.6
2015年,451,Packaging Corp. of America公司(Packaging Corp. of America),5852.6,392.6
2015年,452,Windstream Holdings公司(Windstream Holdings),5829.5,-39.5
2015年,453,PulteGroup公司(PulteGroup),5822.4,474.3
2015年,454,捷蓝航空(JetBlue Airways),5817,401
2015年,455,纽威尔集团(Newell Rubbermaid),5810.4,377.8
2015年,456,Con-way公司(Con-way),5806.1,137
2015年,457,Calumet Specialty Products Partners公司(Calumet Specialty Products Partners),5791.1,-112.2
2015年,458,Expedia公司(Expedia),5763.5,398.1
2015年,459,American Financial Group公司(American Financial Group),5713,452
2015年,460,Tractor Supply公司(Tractor Supply),5711.7,370.9
2015年,461,United Rentals公司(United Rentals),5685,540
2015年,462,Ingredion公司(Ingredion),5668.4,354.9
2015年,463,Navient公司(Navient),5637,1149
2015年,464,美德维实伟克公司(MeadWestvaco),5631,263
2015年,465,AGL Resources公司(AGL Resources),5628,482
2015年,466,St. Jude Medical公司(St. Jude Medical),5622,1002
2015年,467,J.M. Smucker公司(J.M. Smucker),5610.6,565.2
2015年,468,西联(Western Union),5607.2,852.4
